0	63
3	1
10	2
12	2
13	5
14	1
15	4
16	3
18	1
19	1
20	2
21	2
22	2
23	2
25	3
26	2
27	4
28	3
30	3
31	2
32	2
33	4
34	3
36	2
37	3
38	6
40	4
42	3
43	2
44	6
45	1
46	2
47	2
50	6
51	1
52	2
53	1
55	9
57	1
59	1
60	3
61	3
62	2
63	4
66	8
68	1
69	2
72	1
73	1
77	5
78	2
83	4
84	1
88	3
94	6
100	6
